split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error,ablation,interpretation
combined_stress,source_matched,cable_threading,6,84,0.511905,0.114270,0.559359,0.084245,0.209614,0.073924,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,lid_twist_force_control,0,84,0.571429,0.106280,0.511444,0.076706,0.207250,0.078353,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,lid_twist_force_control,1,84,0.607143,0.106808,0.512218,0.076226,0.206963,0.078744,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,lid_twist_force_control,2,84,0.630952,0.107336,0.512992,0.076044,0.206891,0.079136,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,lid_twist_force_control,3,84,0.630952,0.107864,0.513766,0.076457,0.207247,0.079527,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,lid_twist_force_control,4,84,0.702381,0.108392,0.514540,0.075084,0.206317,0.079919,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,lid_twist_force_control,5,84,0.630952,0.108920,0.515314,0.077282,0.207959,0.080311,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,lid_twist_force_control,6,84,0.630952,0.109448,0.516088,0.077695,0.200311,0.080702,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,slip_limited_grasp,0,84,0.678571,0.125767,0.530544,0.085204,0.207294,0.078800,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,slip_limited_grasp,1,84,0.666667,0.126253,0.531255,0.085883,0.207836,0.079162,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,slip_limited_grasp,2,84,0.630952,0.126739,0.531966,0.087156,0.208807,0.079525,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,slip_limited_grasp,3,84,0.607143,0.127225,0.532677,0.088132,0.209563,0.079888,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,slip_limited_grasp,4,84,0.595238,0.127711,0.533388,0.088810,0.210106,0.080250,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,slip_limited_grasp,5,84,0.607143,0.128197,0.534099,0.088893,0.210219,0.080613,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,slip_limited_grasp,6,84,0.595238,0.128683,0.534810,0.089571,0.210762,0.080976,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,peg_in_hole_contact_search,0,84,0.535714,0.123231,0.506761,0.085654,0.211585,0.083630,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,peg_in_hole_contact_search,1,84,0.607143,0.123765,0.507544,0.084286,0.210659,0.084026,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,peg_in_hole_contact_search,2,84,0.583333,0.124299,0.508327,0.085299,0.211448,0.084422,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,peg_in_hole_contact_search,3,84,0.583333,0.124833,0.509110,0.085716,0.211808,0.084818,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,peg_in_hole_contact_search,4,84,0.607143,0.125367,0.509893,0.085538,0.211739,0.077209,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,peg_in_hole_contact_search,5,84,0.488095,0.125901,0.510676,0.088932,0.214242,0.077605,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,peg_in_hole_contact_search,6,84,0.654762,0.126435,0.511459,0.085182,0.203598,0.078001,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cloth_edge_pull,0,84,0.428571,0.125323,0.539861,0.088070,0.209978,0.084876,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cloth_edge_pull,1,84,0.523810,0.125791,0.540545,0.086056,0.208579,0.085227,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cloth_edge_pull,2,84,0.583333,0.126259,0.541229,0.084935,0.207824,0.077573,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cloth_edge_pull,3,84,0.547619,0.126727,0.541913,0.086194,0.208783,0.077923,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cloth_edge_pull,4,84,0.595238,0.127195,0.542597,0.085371,0.208242,0.078273,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cloth_edge_pull,5,84,0.619048,0.127663,0.543281,0.085142,0.208129,0.078624,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cloth_edge_pull,6,84,0.595238,0.128131,0.543965,0.086104,0.208874,0.078974,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cable_threading,0,84,0.619048,0.125726,0.545220,0.083124,0.206573,0.084176,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cable_threading,1,84,0.583333,0.126194,0.545904,0.084384,0.207532,0.084527,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cable_threading,2,84,0.416667,0.126662,0.546588,0.088918,0.210848,0.084877,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cable_threading,3,84,0.571429,0.127130,0.547272,0.085415,0.208378,0.085227,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cable_threading,4,84,0.428571,0.127598,0.547956,0.089354,0.211266,0.077574,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cable_threading,5,84,0.511905,0.128066,0.548640,0.087637,0.210082,0.077924,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,cable_threading,6,84,0.571429,0.128534,0.549324,0.086516,0.209326,0.078274,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,lid_twist_force_control,0,84,0.547619,0.121619,0.503020,0.089887,0.209179,0.083442,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,lid_twist_force_control,1,84,0.511905,0.122135,0.503776,0.091184,0.210170,0.083825,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,lid_twist_force_control,2,84,0.678571,0.122651,0.504532,0.087421,0.207518,0.084209,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,lid_twist_force_control,3,84,0.619048,0.123167,0.505288,0.089312,0.208937,0.084592,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,lid_twist_force_control,4,84,0.595238,0.123683,0.506044,0.090311,0.209714,0.076971,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,lid_twist_force_control,5,84,0.476190,0.124199,0.506800,0.085687,0.212205,0.077355,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,low_friction,lid_twist_force_control,6,84,0.571429,0.124715,0.507556,0.083710,0.210838,0.077738,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,slip_limited_grasp,0,84,0.619048,0.131869,0.525541,0.084051,0.211677,0.081222,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,slip_limited_grasp,1,84,0.595238,0.132373,0.526279,0.085040,0.212446,0.081597,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,slip_limited_grasp,2,84,0.619048,0.132877,0.527017,0.084840,0.212357,0.081972,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,slip_limited_grasp,3,84,0.678571,0.133381,0.527755,0.083746,0.211626,0.082347,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,slip_limited_grasp,4,84,0.690476,0.133885,0.528493,0.083843,0.211751,0.082722,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,slip_limited_grasp,5,84,0.630952,0.134389,0.529231,0.085725,0.205159,0.083097,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,slip_limited_grasp,6,84,0.583333,0.134893,0.529969,0.087310,0.206356,0.083472,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,peg_in_hole_contact_search,0,84,0.607143,0.131691,0.505295,0.091039,0.207179,0.079672,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,peg_in_hole_contact_search,1,84,0.666667,0.132243,0.506105,0.089982,0.206480,0.080081,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,peg_in_hole_contact_search,2,84,0.642857,0.132795,0.506915,0.091008,0.207281,0.080489,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,peg_in_hole_contact_search,3,84,0.678571,0.133347,0.507725,0.090546,0.207010,0.080897,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,peg_in_hole_contact_search,4,84,0.607143,0.133899,0.508535,0.084759,0.208667,0.081305,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,peg_in_hole_contact_search,5,84,0.535714,0.134451,0.509345,0.086976,0.210325,0.081713,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,peg_in_hole_contact_search,6,84,0.547619,0.135003,0.510155,0.087110,0.210483,0.082121,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cloth_edge_pull,0,84,0.571429,0.137365,0.543768,0.086411,0.206674,0.083385,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cloth_edge_pull,1,84,0.559524,0.137851,0.544479,0.087089,0.207217,0.083748,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cloth_edge_pull,2,84,0.535714,0.126331,0.545190,0.086864,0.207973,0.083846,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cloth_edge_pull,3,84,0.511905,0.126817,0.545901,0.087840,0.208730,0.084209,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cloth_edge_pull,4,84,0.630952,0.127303,0.528603,0.085244,0.206915,0.084572,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cloth_edge_pull,5,84,0.511905,0.127789,0.529314,0.088601,0.209386,0.084935,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cloth_edge_pull,6,84,0.500000,0.128275,0.530025,0.089279,0.209928,0.085297,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cable_threading,0,84,0.547619,0.137228,0.548317,0.086408,0.214771,0.082313,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cable_threading,1,84,0.428571,0.137714,0.549028,0.089765,0.209238,0.082676,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cable_threading,2,84,0.488095,0.138200,0.549739,0.088658,0.208494,0.083039,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cable_threading,3,84,0.476190,0.126680,0.550450,0.088135,0.209037,0.083137,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cable_threading,4,84,0.571429,0.127166,0.533152,0.086135,0.207650,0.083500,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cable_threading,5,84,0.476190,0.127652,0.533863,0.088896,0.209693,0.083863,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,cable_threading,6,84,0.571429,0.128138,0.534574,0.086896,0.208306,0.084225,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,lid_twist_force_control,0,84,0.583333,0.125615,0.494858,0.084738,0.210444,0.084414,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,lid_twist_force_control,1,84,0.619048,0.126149,0.495641,0.084263,0.210161,0.084810,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,lid_twist_force_control,2,84,0.619048,0.126683,0.496424,0.084680,0.210521,0.085205,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,lid_twist_force_control,3,84,0.619048,0.127217,0.497207,0.085097,0.210881,0.085601,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,lid_twist_force_control,4,84,0.535714,0.127751,0.497990,0.087598,0.212741,0.077993,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,lid_twist_force_control,5,84,0.559524,0.128285,0.498773,0.087420,0.212673,0.078389,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,soft_compliance,lid_twist_force_control,6,84,0.511905,0.128819,0.499556,0.089028,0.213890,0.078784,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,slip_limited_grasp,0,84,0.547619,0.141532,0.536870,0.092123,0.215163,0.086594,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,slip_limited_grasp,1,84,0.630952,0.142042,0.519608,0.090438,0.214007,0.086974,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,slip_limited_grasp,2,84,0.619048,0.142552,0.520355,0.091135,0.214565,0.087353,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,slip_limited_grasp,3,84,0.476190,0.143062,0.521102,0.095105,0.209477,0.087732,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,slip_limited_grasp,4,84,0.488095,0.143572,0.521849,0.095207,0.209606,0.080107,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,slip_limited_grasp,5,84,0.642857,0.144082,0.522596,0.091737,0.207165,0.080487,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,slip_limited_grasp,6,84,0.571429,0.144592,0.523343,0.093921,0.208794,0.080866,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,peg_in_hole_contact_search,0,84,0.547619,0.146142,0.505797,0.094480,0.213643,0.080338,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,peg_in_hole_contact_search,1,84,0.559524,0.134694,0.506616,0.093417,0.213805,0.080486,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,peg_in_hole_contact_search,2,84,0.547619,0.135252,0.507435,0.094151,0.214395,0.080899,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,peg_in_hole_contact_search,3,84,0.547619,0.135810,0.508254,0.094587,0.214771,0.081311,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,peg_in_hole_contact_search,4,84,0.500000,0.136368,0.509073,0.096213,0.216004,0.081723,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,peg_in_hole_contact_search,5,84,0.523810,0.136926,0.509892,0.096053,0.215951,0.082136,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,peg_in_hole_contact_search,6,84,0.500000,0.137484,0.510711,0.097084,0.208752,0.082548,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cloth_edge_pull,0,84,0.452381,0.145005,0.534055,0.094123,0.217673,0.087365,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cloth_edge_pull,1,84,0.476190,0.145497,0.534775,0.093913,0.209573,0.087732,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cloth_edge_pull,2,84,0.488095,0.145989,0.535495,0.094001,0.209690,0.080095,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cloth_edge_pull,3,84,0.642857,0.146481,0.536215,0.090517,0.207237,0.080462,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cloth_edge_pull,4,84,0.523810,0.146973,0.536935,0.093878,0.209711,0.080829,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cloth_edge_pull,5,84,0.476190,0.147465,0.537655,0.095454,0.210901,0.081195,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cloth_edge_pull,6,84,0.476190,0.135951,0.538375,0.094638,0.211233,0.081298,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cable_threading,0,84,0.488095,0.144689,0.538334,0.100498,0.216574,0.086170,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cable_threading,1,84,0.511905,0.145181,0.539054,0.092284,0.216478,0.086536,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cable_threading,2,84,0.523810,0.145673,0.539774,0.092372,0.216595,0.086903,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cable_threading,3,84,0.464286,0.146165,0.540494,0.094245,0.209995,0.087270,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cable_threading,4,84,0.523810,0.146657,0.541214,0.093142,0.209255,0.087637,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cable_threading,5,84,0.476190,0.147149,0.541934,0.094718,0.210445,0.088004,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,cable_threading,6,84,0.547619,0.147641,0.542654,0.093318,0.209491,0.080366,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,lid_twist_force_control,0,84,0.583333,0.138577,0.493128,0.093554,0.214844,0.084055,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,lid_twist_force_control,1,84,0.607143,0.139117,0.493920,0.093381,0.214779,0.084455,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,lid_twist_force_control,2,84,0.583333,0.139657,0.494712,0.094398,0.207568,0.084855,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,lid_twist_force_control,3,84,0.678571,0.140197,0.495504,0.092439,0.206218,0.085255,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,lid_twist_force_control,4,84,0.464286,0.140737,0.496296,0.098219,0.210439,0.085655,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,lid_twist_force_control,5,84,0.678571,0.141277,0.497088,0.093283,0.206946,0.086054,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,texture_aliasing,lid_twist_force_control,6,84,0.535714,0.141817,0.497880,0.097277,0.209881,0.086454,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,slip_limited_grasp,0,84,0.535714,0.139038,0.525257,0.091783,0.211097,0.082176,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,slip_limited_grasp,1,84,0.595238,0.139512,0.525950,0.090666,0.210346,0.082530,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,slip_limited_grasp,2,84,0.535714,0.139986,0.526643,0.092526,0.211737,0.082884,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,slip_limited_grasp,3,84,0.630952,0.140460,0.527336,0.090516,0.210343,0.083239,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,slip_limited_grasp,4,84,0.619048,0.140934,0.528029,0.091185,0.210877,0.083593,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,slip_limited_grasp,5,84,0.630952,0.141408,0.528722,0.091259,0.210983,0.083948,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,slip_limited_grasp,6,84,0.619048,0.141882,0.529415,0.091928,0.211517,0.084302,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,peg_in_hole_contact_search,0,84,0.547619,0.138932,0.505119,0.090227,0.214223,0.080676,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,peg_in_hole_contact_search,1,84,0.547619,0.139454,0.505884,0.090635,0.214575,0.081063,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,peg_in_hole_contact_search,2,84,0.428571,0.139976,0.506649,0.094019,0.217070,0.081451,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,peg_in_hole_contact_search,3,84,0.559524,0.140498,0.507414,0.091154,0.215065,0.081838,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,peg_in_hole_contact_search,4,84,0.583333,0.141020,0.508179,0.090967,0.214988,0.082226,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,peg_in_hole_contact_search,5,84,0.500000,0.141542,0.508944,0.093458,0.216840,0.082613,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,peg_in_hole_contact_search,6,84,0.630952,0.142064,0.509709,0.090593,0.214835,0.083001,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cloth_edge_pull,0,84,0.476190,0.142638,0.540640,0.092987,0.213049,0.083033,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cloth_edge_pull,1,84,0.547619,0.143094,0.523297,0.091559,0.212071,0.083375,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cloth_edge_pull,2,84,0.619048,0.143550,0.523963,0.090131,0.211093,0.083717,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cloth_edge_pull,3,84,0.571429,0.144006,0.524629,0.091679,0.212258,0.084059,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cloth_edge_pull,4,84,0.523810,0.144462,0.525295,0.093227,0.213423,0.084401,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cloth_edge_pull,5,84,0.523810,0.144918,0.525961,0.093585,0.213731,0.084743,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cloth_edge_pull,6,84,0.476190,0.145374,0.526627,0.095133,0.214897,0.085085,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cable_threading,0,84,0.488095,0.143401,0.528530,0.092782,0.213098,0.082581,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cable_threading,1,84,0.404762,0.143857,0.529196,0.095223,0.214906,0.082923,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cable_threading,2,84,0.511905,0.144313,0.529862,0.092902,0.213286,0.083265,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cable_threading,3,84,0.607143,0.144769,0.530528,0.090878,0.211879,0.083607,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cable_threading,4,84,0.547619,0.145225,0.531194,0.092724,0.213259,0.083949,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cable_threading,5,84,0.488095,0.145681,0.531860,0.094570,0.214638,0.084291,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,cable_threading,6,84,0.440476,0.146137,0.532526,0.096118,0.215803,0.084633,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,lid_twist_force_control,0,84,0.630952,0.140296,0.505842,0.094956,0.212515,0.082537,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,lid_twist_force_control,1,84,0.642857,0.140800,0.506580,0.095053,0.212641,0.082912,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,lid_twist_force_control,2,84,0.690476,0.141304,0.489309,0.094256,0.212123,0.083287,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,lid_twist_force_control,3,84,0.678571,0.141808,0.490047,0.086944,0.212678,0.083662,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,lid_twist_force_control,4,84,0.571429,0.142312,0.490785,0.090017,0.214946,0.084037,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,lid_twist_force_control,5,84,0.607143,0.142816,0.491523,0.089519,0.214643,0.084412,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,taxel_bias,lid_twist_force_control,6,84,0.511905,0.143320,0.492261,0.092294,0.216698,0.084787,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,slip_limited_grasp,0,84,0.511905,0.145966,0.515479,0.097363,0.216670,0.083948,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,slip_limited_grasp,1,84,0.619048,0.146506,0.516271,0.095106,0.215105,0.084348,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,slip_limited_grasp,2,84,0.690476,0.147046,0.517063,0.093743,0.214183,0.084748,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,slip_limited_grasp,3,84,0.571429,0.147586,0.517855,0.097141,0.216690,0.085148,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,slip_limited_grasp,4,84,0.583333,0.148126,0.518647,0.097265,0.216840,0.085548,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,slip_limited_grasp,5,84,0.571429,0.148666,0.519439,0.097985,0.217418,0.085947,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,slip_limited_grasp,6,84,0.619048,0.149206,0.520231,0.097216,0.208921,0.086347,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,peg_in_hole_contact_search,0,84,0.547619,0.150504,0.502307,0.098772,0.214459,0.085646,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,peg_in_hole_contact_search,1,84,0.404762,0.151092,0.503171,0.102802,0.217426,0.086079,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,peg_in_hole_contact_search,2,84,0.523810,0.151680,0.504035,0.100285,0.215679,0.086512,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,peg_in_hole_contact_search,3,84,0.511905,0.152268,0.504899,0.101041,0.216290,0.086945,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,peg_in_hole_contact_search,4,84,0.500000,0.152856,0.505763,0.101798,0.216900,0.087378,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,peg_in_hole_contact_search,5,84,0.476190,0.153444,0.506627,0.102852,0.217725,0.087811,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,peg_in_hole_contact_search,6,84,0.464286,0.154032,0.507491,0.103608,0.218335,0.088244,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cloth_edge_pull,0,84,0.511905,0.151335,0.533517,0.098436,0.218730,0.086025,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cloth_edge_pull,1,84,0.500000,0.151857,0.534282,0.099142,0.211292,0.086412,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cloth_edge_pull,2,84,0.595238,0.152379,0.535047,0.097169,0.209930,0.086800,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cloth_edge_pull,3,84,0.464286,0.152901,0.535812,0.100851,0.212639,0.087187,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cloth_edge_pull,4,84,0.607143,0.153423,0.536577,0.097688,0.210419,0.087575,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cloth_edge_pull,5,84,0.547619,0.153945,0.519333,0.099584,0.211843,0.087962,classifier_only_guard,detects negative transfer without control-conditioned masking
