task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,variant,component_note
fragile_container_handoff,soft_compliance,combined_stress,minus_conformal_risk_budget,9,96,0.88,0.288186,0.8217,0.7822,0.712652,0.576951,0.576951,0.056298,0.780042,0.061039,0.165448,0.048905,0.109579,0.066951,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,0,96,0.88,0.366168,0.8217,0.780376,0.713679,0.577948,0.577948,0.059679,0.783434,0.056616,0.169614,0.050664,0.112105,0.06705,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,1,96,0.88,0.366168,0.8217,0.780376,0.708212,0.57065,0.57065,0.058607,0.766573,0.061056,0.162968,0.051867,0.112977,0.06865,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,2,96,0.88,0.366168,0.8217,0.780376,0.713617,0.573771,0.573771,0.061843,0.773039,0.061831,0.164951,0.051173,0.113306,0.070035,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,3,96,0.88,0.366168,0.8217,0.780376,0.704815,0.573837,0.573837,0.052354,0.768137,0.054727,0.170248,0.04961,0.113259,0.063944,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,4,96,0.88,0.366168,0.8217,0.780376,0.707107,0.575342,0.575342,0.056708,0.778458,0.056795,0.163935,0.046448,0.110743,0.065441,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,5,96,0.88,0.366168,0.8217,0.780376,0.708702,0.574611,0.574611,0.058819,0.773213,0.056553,0.16615,0.047556,0.116687,0.067248,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,6,96,0.88,0.366168,0.8217,0.780376,0.71484,0.576139,0.576139,0.06259,0.768484,0.058835,0.168322,0.050825,0.114182,0.069273,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,7,96,0.88,0.366168,0.8217,0.780376,0.722757,0.585478,0.585478,0.060223,0.777454,0.059848,0.165637,0.050111,0.111796,0.068352,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,8,96,0.88,0.366168,0.8217,0.780376,0.714489,0.582479,0.582479,0.052476,0.773465,0.05664,0.170181,0.048594,0.112433,0.064462,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,texture_aliasing,combined_stress,minus_conformal_risk_budget,9,96,0.88,0.366168,0.8217,0.780376,0.715226,0.576331,0.576331,0.065031,0.772076,0.057313,0.162051,0.056704,0.111855,0.069694,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,0,96,0.88,0.393428,0.8217,0.779738,0.735594,0.59457,0.59457,0.068803,0.77689,0.057911,0.169592,0.050691,0.11397,0.070983,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,1,96,0.88,0.393428,0.8217,0.779738,0.723025,0.57787,0.57787,0.069796,0.783157,0.063187,0.16744,0.052267,0.111885,0.073108,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,2,96,0.88,0.393428,0.8217,0.779738,0.736175,0.596866,0.596866,0.064451,0.770413,0.056199,0.170094,0.055365,0.113175,0.069177,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,3,96,0.88,0.393428,0.8217,0.779738,0.72895,0.592649,0.592649,0.063814,0.775131,0.053807,0.169196,0.052923,0.113409,0.067849,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,4,96,0.88,0.393428,0.8217,0.779738,0.729286,0.588631,0.588631,0.067064,0.771101,0.058715,0.168871,0.050331,0.11474,0.0708,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,5,96,0.88,0.393428,0.8217,0.779738,0.724777,0.582041,0.582041,0.071798,0.771913,0.058495,0.163335,0.054978,0.113454,0.072559,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,6,96,0.88,0.393428,0.8217,0.779738,0.720822,0.578511,0.578511,0.065506,0.773249,0.062105,0.165958,0.052366,0.1134,0.07152,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,7,96,0.88,0.393428,0.8217,0.779738,0.719441,0.573396,0.573396,0.076849,0.770373,0.059441,0.164048,0.055612,0.113257,0.074664,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,8,96,0.88,0.393428,0.8217,0.779738,0.729156,0.590681,0.590681,0.06753,0.770806,0.056208,0.1676,0.049133,0.115811,0.070079,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,taxel_bias,combined_stress,minus_conformal_risk_budget,9,96,0.88,0.393428,0.8217,0.779738,0.724256,0.58365,0.58365,0.065035,0.772795,0.060061,0.166167,0.052289,0.113388,0.070574,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,0,96,0.88,0.407836,0.8217,0.779401,0.712004,0.564032,0.564032,0.067735,0.759296,0.068053,0.16462,0.055361,0.109997,0.074226,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,1,96,0.88,0.407836,0.8217,0.779401,0.714805,0.561995,0.561995,0.066376,0.765058,0.074189,0.165795,0.057234,0.110421,0.076359,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,2,96,0.88,0.407836,0.8217,0.779401,0.710505,0.566472,0.566472,0.065002,0.762503,0.064196,0.16453,0.053092,0.117419,0.07294,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,3,96,0.88,0.407836,0.8217,0.779401,0.714912,0.568257,0.568257,0.066531,0.760698,0.065863,0.166168,0.055697,0.113306,0.073613,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,4,96,0.88,0.407836,0.8217,0.779401,0.712737,0.564979,0.564979,0.067132,0.761218,0.066956,0.169218,0.053173,0.114654,0.074223,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,5,96,0.88,0.407836,0.8217,0.779401,0.716773,0.564959,0.564959,0.070474,0.780839,0.07196,0.167643,0.04973,0.117124,0.077362,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,6,96,0.88,0.407836,0.8217,0.779401,0.724216,0.574781,0.574781,0.067011,0.766166,0.069005,0.16759,0.056083,0.111663,0.074714,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,7,96,0.88,0.407836,0.8217,0.779401,0.715711,0.568885,0.568885,0.063978,0.757939,0.067465,0.16526,0.056086,0.115053,0.073708,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,8,96,0.88,0.407836,0.8217,0.779401,0.712994,0.562489,0.562489,0.073344,0.761615,0.067182,0.167751,0.05235,0.117743,0.076895,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,transient_shear_spike,combined_stress,minus_conformal_risk_budget,9,96,0.88,0.407836,0.8217,0.779401,0.719415,0.571557,0.571557,0.067106,0.768812,0.06799,0.164169,0.055568,0.112064,0.074381,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,0,96,0.88,0.438435,0.8217,0.778685,0.716788,0.564008,0.564008,0.076193,0.758526,0.06695,0.168154,0.057183,0.113812,0.077551,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,1,96,0.88,0.438435,0.8217,0.778685,0.725953,0.569668,0.569668,0.079731,0.752966,0.070114,0.165868,0.056938,0.115081,0.08016,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,2,96,0.88,0.438435,0.8217,0.778685,0.71895,0.562926,0.562926,0.081823,0.756498,0.06679,0.168356,0.061279,0.109432,0.079026,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,3,96,0.88,0.438435,0.8217,0.778685,0.727717,0.578666,0.578666,0.079468,0.75191,0.062927,0.163571,0.054755,0.110146,0.076233,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,4,96,0.88,0.438435,0.8217,0.778685,0.731433,0.576613,0.576613,0.076401,0.761436,0.070926,0.167481,0.055065,0.112398,0.078667,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,5,96,0.88,0.438435,0.8217,0.778685,0.717451,0.561757,0.561757,0.080438,0.770082,0.067938,0.167047,0.059077,0.113065,0.079425,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,6,96,0.88,0.438435,0.8217,0.778685,0.720056,0.576055,0.576055,0.065361,0.759109,0.063888,0.168602,0.052361,0.112195,0.071931,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,7,96,0.88,0.438435,0.8217,0.778685,0.730223,0.579869,0.579869,0.077205,0.76668,0.062861,0.16802,0.056703,0.116546,0.076786,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,8,96,0.88,0.438435,0.8217,0.778685,0.722496,0.57473,0.57473,0.073461,0.753836,0.062327,0.166417,0.057237,0.113821,0.074873,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,latency_and_drift,combined_stress,minus_conformal_risk_budget,9,96,0.88,0.438435,0.8217,0.778685,0.720527,0.57142,0.57142,0.069665,0.761722,0.067382,0.166617,0.054983,0.113706,0.075257,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,0,96,0.88,0.578665,0.8217,0.775403,0.726809,0.55971,0.55971,0.090091,0.752387,0.074529,0.170908,0.061377,0.118057,0.08634,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,1,96,0.88,0.578665,0.8217,0.775403,0.72652,0.564599,0.564599,0.080066,0.767271,0.076837,0.167547,0.057661,0.114334,0.082766,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,2,96,0.88,0.578665,0.8217,0.775403,0.721351,0.556387,0.556387,0.083096,0.747724,0.077199,0.172438,0.058752,0.114229,0.084024,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,3,96,0.88,0.578665,0.8217,0.775403,0.726988,0.564572,0.564572,0.084103,0.762109,0.072845,0.17071,0.05931,0.117735,0.0834,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,4,96,0.88,0.578665,0.8217,0.775403,0.726431,0.557204,0.557204,0.091371,0.753033,0.076952,0.170266,0.060661,0.119124,0.087817,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,5,96,0.88,0.578665,0.8217,0.775403,0.736279,0.568817,0.568817,0.085457,0.763369,0.078264,0.173057,0.060743,0.113166,0.08524,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,6,96,0.88,0.578665,0.8217,0.775403,0.717187,0.545838,0.545838,0.087279,0.751729,0.082624,0.171673,0.059383,0.118003,0.088251,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,7,96,0.88,0.578665,0.8217,0.775403,0.728033,0.562379,0.562379,0.086857,0.749804,0.075368,0.170454,0.061176,0.114336,0.084869,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,8,96,0.88,0.578665,0.8217,0.775403,0.703973,0.5365,0.5365,0.086887,0.75935,0.076774,0.17234,0.063285,0.111626,0.085137,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
fragile_container_handoff,compound_contact_shift,combined_stress,minus_conformal_risk_budget,9,96,0.88,0.578665,0.8217,0.775403,0.718991,0.548453,0.548453,0.090509,0.759804,0.080363,0.166225,0.0631,0.113149,0.087988,minus_conformal_risk_budget,does not throttle transfer under fixed deployment risk budgets
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,0,96,0.88,0.119607,0.8306,0.715051,0.656105,0.544716,0.544716,0.039048,0.674154,0.041166,0.16028,0.045806,0.111952,0.053652,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,1,96,0.88,0.119607,0.8306,0.715051,0.669404,0.558236,0.558236,0.038262,0.682451,0.044384,0.157312,0.042562,0.107316,0.053448,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,2,96,0.88,0.119607,0.8306,0.715051,0.675557,0.567716,0.567716,0.033625,0.675051,0.039633,0.161254,0.046079,0.109667,0.050841,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,3,96,0.88,0.119607,0.8306,0.715051,0.670229,0.556217,0.556217,0.039808,0.673059,0.04611,0.157726,0.042649,0.113581,0.055766,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,4,96,0.88,0.119607,0.8306,0.715051,0.661255,0.54813,0.54813,0.039952,0.674187,0.044293,0.159009,0.044349,0.109971,0.054645,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,5,96,0.88,0.119607,0.8306,0.715051,0.665087,0.558703,0.558703,0.033055,0.67381,0.040019,0.160528,0.040903,0.112417,0.050771,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,6,96,0.88,0.119607,0.8306,0.715051,0.676224,0.566875,0.566875,0.039175,0.667438,0.041352,0.157552,0.04202,0.108429,0.052753,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,7,96,0.88,0.119607,0.8306,0.715051,0.671679,0.560506,0.560506,0.036574,0.684221,0.045422,0.157692,0.042338,0.107187,0.053223,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,8,96,0.88,0.119607,0.8306,0.715051,0.663291,0.5512,0.5512,0.039095,0.6803,0.044914,0.157386,0.041631,0.110959,0.054495,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,source_matched,combined_stress,classifier_only_guard,9,96,0.88,0.119607,0.8306,0.715051,0.671796,0.565861,0.565861,0.033325,0.681331,0.038563,0.161407,0.040411,0.116342,0.050967,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,0,96,0.88,0.301691,0.8306,0.702742,0.665097,0.511195,0.511195,0.074673,0.661942,0.071202,0.159701,0.058947,0.11344,0.078759,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,1,96,0.88,0.301691,0.8306,0.702742,0.662942,0.51191,0.51191,0.061011,0.666341,0.07566,0.161539,0.056316,0.116907,0.07617,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,2,96,0.88,0.301691,0.8306,0.702742,0.662035,0.512745,0.512745,0.069686,0.67186,0.067447,0.16061,0.055967,0.123136,0.077084,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,3,96,0.88,0.301691,0.8306,0.702742,0.657306,0.507903,0.507903,0.065501,0.660033,0.069119,0.163655,0.056241,0.123159,0.076328,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,4,96,0.88,0.301691,0.8306,0.702742,0.652995,0.500837,0.500837,0.073876,0.664533,0.072104,0.159226,0.051101,0.118119,0.078889,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,5,96,0.88,0.301691,0.8306,0.702742,0.655439,0.506132,0.506132,0.07037,0.671406,0.068697,0.163115,0.052507,0.117645,0.076457,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,6,96,0.88,0.301691,0.8306,0.702742,0.663484,0.519376,0.519376,0.064868,0.664629,0.065127,0.162572,0.052329,0.118436,0.073355,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,7,96,0.88,0.301691,0.8306,0.702742,0.664585,0.516308,0.516308,0.061474,0.67265,0.073095,0.163382,0.050892,0.11912,0.075208,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,8,96,0.88,0.301691,0.8306,0.702742,0.668833,0.529323,0.529323,0.058612,0.66349,0.063143,0.16198,0.051732,0.118493,0.070425,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,low_friction,combined_stress,classifier_only_guard,9,96,0.88,0.301691,0.8306,0.702742,0.667963,0.518935,0.518935,0.06715,0.667927,0.070858,0.159967,0.053752,0.116519,0.076106,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,0,96,0.88,0.262757,0.8306,0.705374,0.657966,0.520709,0.520709,0.062749,0.662132,0.058624,0.159503,0.053208,0.112675,0.069214,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,1,96,0.88,0.262757,0.8306,0.705374,0.665792,0.529013,0.529013,0.05682,0.674007,0.058693,0.161838,0.056462,0.117539,0.068425,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,2,96,0.88,0.262757,0.8306,0.705374,0.666194,0.527218,0.527218,0.06082,0.65611,0.062792,0.158592,0.051041,0.115973,0.070519,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,3,96,0.88,0.262757,0.8306,0.705374,0.666337,0.527975,0.527975,0.057517,0.665885,0.064739,0.162393,0.047081,0.114832,0.069535,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,4,96,0.88,0.262757,0.8306,0.705374,0.649352,0.516123,0.516123,0.057535,0.666443,0.054126,0.16426,0.053599,0.116633,0.066484,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,5,96,0.88,0.262757,0.8306,0.705374,0.668782,0.53624,0.53624,0.060323,0.659764,0.05283,0.157676,0.055338,0.115881,0.066978,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,6,96,0.88,0.262757,0.8306,0.705374,0.661364,0.527001,0.527001,0.060969,0.668318,0.055834,0.161998,0.049787,0.116986,0.067983,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,7,96,0.88,0.262757,0.8306,0.705374,0.663044,0.531599,0.531599,0.060782,0.673034,0.05227,0.16008,0.051391,0.114587,0.066293,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,8,96,0.88,0.262757,0.8306,0.705374,0.65389,0.513425,0.513425,0.067848,0.687455,0.059055,0.160175,0.05405,0.114151,0.071461,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,soft_compliance,combined_stress,classifier_only_guard,9,96,0.88,0.262757,0.8306,0.705374,0.657343,0.517853,0.517853,0.06628,0.670058,0.058357,0.161351,0.053302,0.116054,0.070931,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,0,96,0.88,0.348225,0.8306,0.699596,0.662375,0.513602,0.513602,0.078007,0.665848,0.060586,0.159569,0.059159,0.123331,0.077661,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,1,96,0.88,0.348225,0.8306,0.699596,0.659462,0.518666,0.518666,0.075624,0.656859,0.054342,0.156692,0.055382,0.119654,0.073438,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,2,96,0.88,0.348225,0.8306,0.699596,0.660401,0.516725,0.516725,0.077016,0.661075,0.053445,0.162898,0.060389,0.119231,0.073995,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,3,96,0.88,0.348225,0.8306,0.699596,0.669406,0.520751,0.520751,0.07356,0.663012,0.06375,0.160353,0.05827,0.120449,0.076743,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,4,96,0.88,0.348225,0.8306,0.699596,0.667272,0.520248,0.520248,0.073806,0.660429,0.061882,0.161213,0.057168,0.118808,0.075711,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,5,96,0.88,0.348225,0.8306,0.699596,0.681187,0.534711,0.534711,0.076456,0.653532,0.05922,0.164751,0.057687,0.112854,0.074581,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,6,96,0.88,0.348225,0.8306,0.699596,0.666183,0.518963,0.518963,0.077897,0.658086,0.058114,0.162236,0.060107,0.118631,0.075933,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,7,96,0.88,0.348225,0.8306,0.699596,0.664024,0.516754,0.516754,0.077043,0.675373,0.060143,0.160452,0.056405,0.122886,0.076809,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,8,96,0.88,0.348225,0.8306,0.699596,0.661238,0.508553,0.508553,0.073756,0.662787,0.066831,0.164307,0.061027,0.119692,0.07812,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,texture_aliasing,combined_stress,classifier_only_guard,9,96,0.88,0.348225,0.8306,0.699596,0.663638,0.517636,0.517636,0.075825,0.667437,0.059077,0.161482,0.05868,0.115502,0.074888,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,0,96,0.88,0.373348,0.8306,0.697898,0.668158,0.51076,0.51076,0.095268,0.66206,0.061195,0.160054,0.061731,0.11898,0.083235,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,1,96,0.88,0.373348,0.8306,0.697898,0.671147,0.513336,0.513336,0.095661,0.651556,0.062542,0.161045,0.059719,0.116188,0.083177,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,2,96,0.88,0.373348,0.8306,0.697898,0.668179,0.511173,0.511173,0.096713,0.66027,0.058171,0.161421,0.065547,0.116261,0.082469,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,3,96,0.88,0.373348,0.8306,0.697898,0.671539,0.518978,0.518978,0.088898,0.657108,0.056902,0.160437,0.064606,0.120662,0.080028,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,4,96,0.88,0.373348,0.8306,0.697898,0.6624,0.509295,0.509295,0.09164,0.65366,0.058907,0.162707,0.056718,0.119422,0.08071,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,5,96,0.88,0.373348,0.8306,0.697898,0.664837,0.508899,0.508899,0.098566,0.663787,0.058318,0.157309,0.060969,0.11925,0.083235,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,6,96,0.88,0.373348,0.8306,0.697898,0.67191,0.512121,0.512121,0.099637,0.653031,0.060499,0.160145,0.063345,0.122348,0.085223,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,7,96,0.88,0.373348,0.8306,0.697898,0.662445,0.504173,0.504173,0.091108,0.646,0.064792,0.160196,0.060392,0.122992,0.083775,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,8,96,0.88,0.373348,0.8306,0.697898,0.676319,0.522232,0.522232,0.093049,0.666034,0.0571,0.162586,0.06186,0.119976,0.081116,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,taxel_bias,combined_stress,classifier_only_guard,9,96,0.88,0.373348,0.8306,0.697898,0.671095,0.508998,0.508998,0.096352,0.657085,0.064636,0.16358,0.063979,0.120399,0.085391,classifier_only_guard,detects negative transfer without control-conditioned gating
